"","url","name","city","checkInDate","checkOutDate"
"180","/rooms/4347541?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"181","/rooms/7368664?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"182","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"183","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"184","/rooms/6146824?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"185","/rooms/18279573?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"186","/rooms/4982901?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"187","/rooms/7375177?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"188","/rooms/6349168?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"189","/rooms/16196037?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"190","/rooms/7737594?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"191","/rooms/13049703?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"192","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
